Model,y_true,y_pred,prob_yes,correct,uncertainty_score,is_ambiguous,distance_to_0_5
Improved MLP,0,0,0.12337474,1,0.37662527,0,0.37662527
Improved MLP,0,0,0.12336931,1,0.3766307,0,0.3766307
Improved MLP,0,0,0.123115666,1,0.37688434,0,0.37688434
Improved MLP,0,1,0.87700367,0,0.37700367,0,0.37700367
Improved MLP,0,0,0.12298999,1,0.37701002,0,0.37701002
Improved MLP,0,1,0.8770415,0,0.37704152,0,0.37704152
Improved MLP,1,1,0.8770826,1,0.3770826,0,0.3770826
Improved MLP,0,1,0.8772379,0,0.37723792,0,0.37723792
Improved MLP,0,1,0.87725514,0,0.37725514,0,0.37725514
Improved MLP,1,1,0.87726057,1,0.37726057,0,0.37726057
Improved MLP,0,1,0.87753737,0,0.37753737,0,0.37753737
Improved MLP,1,1,0.87754625,1,0.37754625,0,0.37754625
Improved MLP,1,1,0.8777187,1,0.3777187,0,0.3777187
Improved MLP,1,1,0.8779442,1,0.37794417,0,0.37794417
Improved MLP,1,1,0.87798667,1,0.37798667,0,0.37798667
Improved MLP,1,1,0.87801296,1,0.37801296,0,0.37801296
Improved MLP,1,1,0.8781286,1,0.3781286,0,0.3781286
Improved MLP,1,1,0.87815547,1,0.37815547,0,0.37815547
Improved MLP,0,1,0.87824696,0,0.37824696,0,0.37824696
Improved MLP,0,1,0.8782946,0,0.3782946,0,0.3782946
Improved MLP,1,1,0.8784791,1,0.37847912,0,0.37847912
Improved MLP,1,1,0.87849504,1,0.37849504,0,0.37849504
Improved MLP,0,1,0.8785879,0,0.3785879,0,0.3785879
Improved MLP,0,0,0.12124775,1,0.37875223,0,0.37875223
Improved MLP,1,1,0.8787817,1,0.37878168,0,0.37878168
Improved MLP,0,0,0.12119037,1,0.37880963,0,0.37880963
Improved MLP,0,0,0.12104218,1,0.3789578,0,0.3789578
Improved MLP,0,1,0.8789758,0,0.3789758,0,0.3789758
Improved MLP,0,1,0.87905264,0,0.37905264,0,0.37905264
Improved MLP,0,0,0.1209415,1,0.3790585,0,0.3790585
Improved MLP,0,1,0.879151,0,0.379151,0,0.379151
Improved MLP,1,1,0.8792404,1,0.3792404,0,0.3792404
Improved MLP,0,0,0.12070911,1,0.37929088,0,0.37929088
Improved MLP,0,1,0.8793116,0,0.37931162,0,0.37931162
Improved MLP,0,1,0.8793665,0,0.37936652,0,0.37936652
Improved MLP,1,1,0.8793869,1,0.3793869,0,0.3793869
Improved MLP,0,0,0.1205408,1,0.3794592,0,0.3794592
Improved MLP,0,1,0.87951833,0,0.37951833,0,0.37951833
Improved MLP,1,0,0.12045138,0,0.3795486,0,0.3795486
Improved MLP,0,0,0.12042933,1,0.37957066,0,0.37957066
Improved MLP,0,0,0.12039693,1,0.3796031,0,0.3796031
Improved MLP,1,1,0.87970024,1,0.37970024,0,0.37970024
Improved MLP,1,1,0.8797436,1,0.37974358,0,0.37974358
Improved MLP,0,1,0.879794,0,0.379794,0,0.379794
Improved MLP,1,1,0.8797983,1,0.3797983,0,0.3797983
Improved MLP,0,0,0.12016123,1,0.37983876,0,0.37983876
Improved MLP,0,1,0.8798649,0,0.37986487,0,0.37986487
Improved MLP,1,1,0.8799545,1,0.37995452,0,0.37995452
Improved MLP,1,1,0.8800954,1,0.38009542,0,0.38009542
Improved MLP,1,1,0.8803317,1,0.3803317,0,0.3803317
Improved MLP,0,0,0.1195392,1,0.3804608,0,0.3804608
Improved MLP,0,0,0.119472325,1,0.38052768,0,0.38052768
Improved MLP,0,0,0.11945488,1,0.3805451,0,0.3805451
Improved MLP,0,1,0.88057715,0,0.38057715,0,0.38057715
Improved MLP,0,1,0.8806041,0,0.3806041,0,0.3806041
Improved MLP,0,0,0.11937699,1,0.380623,0,0.380623
Improved MLP,1,1,0.8806383,1,0.3806383,0,0.3806383
Improved MLP,1,1,0.8806511,1,0.38065112,0,0.38065112
Improved MLP,0,0,0.119102985,1,0.38089702,0,0.38089702
Improved MLP,0,0,0.119087525,1,0.38091248,0,0.38091248
Improved MLP,0,0,0.11905008,1,0.3809499,0,0.3809499
Improved MLP,0,0,0.1189158,1,0.3810842,0,0.3810842
Improved MLP,0,0,0.11880876,1,0.38119125,0,0.38119125
Improved MLP,0,0,0.11878349,1,0.38121653,0,0.38121653
Improved MLP,0,1,0.88150656,0,0.38150656,0,0.38150656
Improved MLP,0,0,0.11837967,1,0.38162035,0,0.38162035
Improved MLP,0,0,0.118255496,1,0.3817445,0,0.3817445
Improved MLP,0,0,0.118227996,1,0.381772,0,0.381772
Improved MLP,0,0,0.11812198,1,0.38187802,0,0.38187802
Improved MLP,0,0,0.11773253,1,0.38226748,0,0.38226748
Improved MLP,0,1,0.8827582,0,0.3827582,0,0.3827582
Improved MLP,0,1,0.88281804,0,0.38281804,0,0.38281804
Improved MLP,0,0,0.117102556,1,0.38289744,0,0.38289744
Improved MLP,0,0,0.117052086,1,0.38294792,0,0.38294792
Improved MLP,0,0,0.11696411,1,0.3830359,0,0.3830359
Improved MLP,0,0,0.11695923,1,0.3830408,0,0.3830408
Improved MLP,1,1,0.8832136,1,0.38321358,0,0.38321358
Improved MLP,1,1,0.8833163,1,0.38331628,0,0.38331628
Improved MLP,0,0,0.11668295,1,0.38331705,0,0.38331705
Improved MLP,1,1,0.8835766,1,0.38357657,0,0.38357657
Improved MLP,1,1,0.8837167,1,0.3837167,0,0.3837167
Improved MLP,1,1,0.8838206,1,0.3838206,0,0.3838206
Improved MLP,0,1,0.88389134,0,0.38389134,0,0.38389134
Improved MLP,1,1,0.8839541,1,0.3839541,0,0.3839541
Improved MLP,0,1,0.88396984,0,0.38396984,0,0.38396984
Improved MLP,0,0,0.11590783,1,0.38409215,0,0.38409215
Improved MLP,1,1,0.8841473,1,0.3841473,0,0.3841473
Improved MLP,0,0,0.1158227,1,0.3841773,0,0.3841773
Improved MLP,0,0,0.1157581,1,0.3842419,0,0.3842419
Improved MLP,0,1,0.88436496,0,0.38436496,0,0.38436496
Improved MLP,0,1,0.8844067,0,0.3844067,0,0.3844067
Improved MLP,1,1,0.88463634,1,0.38463634,0,0.38463634
Improved MLP,0,1,0.8847833,0,0.38478333,0,0.38478333
Improved MLP,0,0,0.11517775,1,0.38482225,0,0.38482225
Improved MLP,0,1,0.8848867,0,0.38488668,0,0.38488668
Improved MLP,1,1,0.88496614,1,0.38496614,0,0.38496614
Improved MLP,0,0,0.11486736,1,0.38513264,0,0.38513264
Improved MLP,0,0,0.11481403,1,0.38518596,0,0.38518596
Improved MLP,0,1,0.8851884,0,0.3851884,0,0.3851884
Improved MLP,0,0,0.114811145,1,0.38518885,0,0.38518885
Improved MLP,0,0,0.11443397,1,0.38556603,0,0.38556603
Improved MLP,0,0,0.11421149,1,0.3857885,0,0.3857885
Improved MLP,0,0,0.114187494,1,0.38581252,0,0.38581252
Improved MLP,0,0,0.11417858,1,0.3858214,0,0.3858214
Improved MLP,0,1,0.8859115,0,0.38591152,0,0.38591152
Improved MLP,1,1,0.8859139,1,0.3859139,0,0.3859139
Improved MLP,1,1,0.88600093,1,0.38600093,0,0.38600093
Improved MLP,1,1,0.88606435,1,0.38606435,0,0.38606435
Improved MLP,1,1,0.8860746,1,0.3860746,0,0.3860746
Improved MLP,0,0,0.11390648,1,0.38609353,0,0.38609353
Improved MLP,0,0,0.11379503,1,0.38620496,0,0.38620496
Improved MLP,0,1,0.886343,0,0.386343,0,0.386343
Improved MLP,0,1,0.8863435,0,0.38634348,0,0.38634348
Improved MLP,1,1,0.8864966,1,0.3864966,0,0.3864966
Improved MLP,1,1,0.8865022,1,0.3865022,0,0.3865022
Improved MLP,0,1,0.8865801,0,0.3865801,0,0.3865801
Improved MLP,0,1,0.8867641,0,0.3867641,0,0.3867641
Improved MLP,0,0,0.1132097,1,0.3867903,0,0.3867903
Improved MLP,1,1,0.88683873,1,0.38683873,0,0.38683873
Improved MLP,0,0,0.11304187,1,0.38695812,0,0.38695812
Improved MLP,1,1,0.88697535,1,0.38697535,0,0.38697535
Improved MLP,1,1,0.8870522,1,0.38705218,0,0.38705218
Improved MLP,0,1,0.8871614,0,0.38716137,0,0.38716137
Improved MLP,0,0,0.112745,1,0.387255,0,0.387255
Improved MLP,0,0,0.1126626,1,0.3873374,0,0.3873374
Improved MLP,1,1,0.8873635,1,0.3873635,0,0.3873635
Improved MLP,0,0,0.112595394,1,0.38740462,0,0.38740462
Improved MLP,0,0,0.11257265,1,0.38742736,0,0.38742736
Improved MLP,1,1,0.887478,1,0.387478,0,0.387478
Improved MLP,0,0,0.11248202,1,0.387518,0,0.387518
Improved MLP,1,1,0.8876229,1,0.3876229,0,0.3876229
Improved MLP,0,0,0.112254195,1,0.3877458,0,0.3877458
Improved MLP,0,1,0.88774675,0,0.38774675,0,0.38774675
Improved MLP,0,1,0.8877857,0,0.38778567,0,0.38778567
Improved MLP,0,1,0.88794404,0,0.38794404,0,0.38794404
Improved MLP,0,0,0.11202564,1,0.38797435,0,0.38797435
Improved MLP,0,0,0.111976214,1,0.3880238,0,0.3880238
Improved MLP,0,1,0.88815,0,0.38814998,0,0.38814998
Improved MLP,0,0,0.111673124,1,0.38832688,0,0.38832688
Improved MLP,1,1,0.8883639,1,0.3883639,0,0.3883639
Improved MLP,0,0,0.11148612,1,0.38851386,0,0.38851386
Improved MLP,0,1,0.8886097,0,0.3886097,0,0.3886097
Improved MLP,0,0,0.11135328,1,0.38864672,0,0.38864672
Improved MLP,0,0,0.11093797,1,0.38906205,0,0.38906205
Improved MLP,0,0,0.11066341,1,0.3893366,0,0.3893366
Improved MLP,1,1,0.889416,1,0.38941598,0,0.38941598
Improved MLP,0,0,0.110562816,1,0.3894372,0,0.3894372
Improved MLP,0,1,0.889457,0,0.389457,0,0.389457
Improved MLP,0,0,0.11053741,1,0.3894626,0,0.3894626
Improved MLP,0,0,0.11049404,1,0.38950595,0,0.38950595
Improved MLP,0,1,0.8895639,0,0.38956392,0,0.38956392
Improved MLP,0,1,0.88957393,0,0.38957393,0,0.38957393
Improved MLP,0,0,0.11042468,1,0.3895753,0,0.3895753
Improved MLP,0,1,0.8895856,0,0.3895856,0,0.3895856
Improved MLP,0,0,0.11040332,1,0.38959667,0,0.38959667
Improved MLP,1,1,0.8896256,1,0.3896256,0,0.3896256
Improved MLP,0,0,0.110371545,1,0.38962847,0,0.38962847
Improved MLP,0,0,0.110313155,1,0.38968685,0,0.38968685
Improved MLP,0,0,0.11031072,1,0.38968927,0,0.38968927
Improved MLP,0,0,0.11027766,1,0.38972235,0,0.38972235
Improved MLP,0,0,0.109985635,1,0.39001435,0,0.39001435
Improved MLP,0,1,0.89010125,0,0.39010125,0,0.39010125
Improved MLP,1,1,0.89025587,1,0.39025587,0,0.39025587
Improved MLP,1,1,0.89031243,1,0.39031243,0,0.39031243
Improved MLP,0,1,0.8903653,0,0.3903653,0,0.3903653
Improved MLP,0,0,0.1095407,1,0.3904593,0,0.3904593
Improved MLP,0,0,0.10950515,1,0.39049485,0,0.39049485
Improved MLP,0,1,0.8907925,0,0.3907925,0,0.3907925
Improved MLP,1,1,0.8908542,1,0.39085418,0,0.39085418
Improved MLP,0,1,0.8908817,0,0.39088172,0,0.39088172
Improved MLP,0,0,0.10898048,1,0.39101952,0,0.39101952
Improved MLP,1,1,0.89114106,1,0.39114106,0,0.39114106
Improved MLP,1,1,0.8912126,1,0.39121258,0,0.39121258
Improved MLP,1,1,0.8913754,1,0.39137542,0,0.39137542
Improved MLP,0,0,0.10861982,1,0.3913802,0,0.3913802
Improved MLP,0,1,0.8914,0,0.39139998,0,0.39139998
Improved MLP,1,1,0.89162767,1,0.39162767,0,0.39162767
Improved MLP,1,1,0.89171034,1,0.39171034,0,0.39171034
Improved MLP,1,1,0.8917284,1,0.3917284,0,0.3917284
Improved MLP,0,1,0.8917332,0,0.39173323,0,0.39173323
Improved MLP,0,1,0.8919005,0,0.39190048,0,0.39190048
Improved MLP,1,1,0.8919019,1,0.3919019,0,0.3919019
Improved MLP,0,1,0.89190793,0,0.39190793,0,0.39190793
Improved MLP,1,1,0.8919509,1,0.3919509,0,0.3919509
Improved MLP,0,0,0.107979275,1,0.39202073,0,0.39202073
Improved MLP,0,0,0.10779986,1,0.39220014,0,0.39220014
Improved MLP,0,0,0.10764564,1,0.39235437,0,0.39235437
Improved MLP,0,1,0.8923867,0,0.39238667,0,0.39238667
Improved MLP,0,0,0.10746797,1,0.39253202,0,0.39253202
Improved MLP,0,0,0.10746028,1,0.3925397,0,0.3925397
Improved MLP,0,0,0.10734343,1,0.39265656,0,0.39265656
Improved MLP,0,0,0.10719125,1,0.39280874,0,0.39280874
Improved MLP,0,0,0.1071784,1,0.3928216,0,0.3928216
Improved MLP,0,0,0.10705842,1,0.3929416,0,0.3929416
Improved MLP,0,1,0.89296204,0,0.39296204,0,0.39296204
Improved MLP,1,1,0.8930761,1,0.39307612,0,0.39307612
Improved MLP,0,1,0.8931411,0,0.3931411,0,0.3931411
Improved MLP,0,0,0.10682186,1,0.39317814,0,0.39317814
Improved MLP,0,0,0.10643758,1,0.39356244,0,0.39356244
Improved MLP,1,1,0.8936928,1,0.3936928,0,0.3936928
Improved MLP,0,0,0.106271245,1,0.39372876,0,0.39372876
Improved MLP,0,0,0.106260605,1,0.3937394,0,0.3937394
Improved MLP,0,1,0.89382243,0,0.39382243,0,0.39382243
Improved MLP,0,1,0.8938599,0,0.39385992,0,0.39385992
Improved MLP,1,1,0.89394283,1,0.39394283,0,0.39394283
Improved MLP,0,0,0.10603756,1,0.39396244,0,0.39396244
Improved MLP,1,1,0.8940099,1,0.3940099,0,0.3940099
Improved MLP,0,0,0.105929665,1,0.39407033,0,0.39407033
Improved MLP,0,0,0.105871335,1,0.39412868,0,0.39412868
Improved MLP,0,0,0.105814844,1,0.39418516,0,0.39418516
Improved MLP,0,1,0.89421785,0,0.39421785,0,0.39421785
Improved MLP,1,1,0.894219,1,0.39421898,0,0.39421898
Improved MLP,0,1,0.8942631,0,0.3942631,0,0.3942631
Improved MLP,0,0,0.10567175,1,0.39432824,0,0.39432824
Improved MLP,0,0,0.105642885,1,0.39435712,0,0.39435712
Improved MLP,0,0,0.10537475,1,0.39462525,0,0.39462525
Improved MLP,0,0,0.10531774,1,0.39468226,0,0.39468226
Improved MLP,0,0,0.105247706,1,0.3947523,0,0.3947523
Improved MLP,1,1,0.89479756,1,0.39479756,0,0.39479756
Improved MLP,1,1,0.8948766,1,0.3948766,0,0.3948766
Improved MLP,1,1,0.89501005,1,0.39501005,0,0.39501005
Improved MLP,0,0,0.10492523,1,0.39507478,0,0.39507478
Improved MLP,0,1,0.8951065,0,0.3951065,0,0.3951065
Improved MLP,0,0,0.104783975,1,0.39521602,0,0.39521602
Improved MLP,0,1,0.8954547,0,0.3954547,0,0.3954547
Improved MLP,0,0,0.10452102,1,0.39547896,0,0.39547896
Improved MLP,1,1,0.89558005,1,0.39558005,0,0.39558005
Improved MLP,0,0,0.1043989,1,0.3956011,0,0.3956011
Improved MLP,1,1,0.89568985,1,0.39568985,0,0.39568985
Improved MLP,0,1,0.8958518,0,0.3958518,0,0.3958518
Improved MLP,1,1,0.89586264,1,0.39586264,0,0.39586264
Improved MLP,0,1,0.8961193,0,0.3961193,0,0.3961193
Improved MLP,0,1,0.89639574,0,0.39639574,0,0.39639574
Improved MLP,1,1,0.8965615,1,0.3965615,0,0.3965615
Improved MLP,0,1,0.89657265,0,0.39657265,0,0.39657265
Improved MLP,0,0,0.1033936,1,0.3966064,0,0.3966064
Improved MLP,1,1,0.8966207,1,0.3966207,0,0.3966207
Improved MLP,0,1,0.8969445,0,0.39694452,0,0.39694452
Improved MLP,0,0,0.102916464,1,0.39708352,0,0.39708352
Improved MLP,1,1,0.89712596,1,0.39712596,0,0.39712596
Improved MLP,0,1,0.8972726,0,0.3972726,0,0.3972726
Improved MLP,0,0,0.10263467,1,0.39736533,0,0.39736533
Improved MLP,0,1,0.8973907,0,0.39739072,0,0.39739072
Improved MLP,0,0,0.10252084,1,0.39747918,0,0.39747918
Improved MLP,0,0,0.102407224,1,0.39759278,0,0.39759278
Improved MLP,0,0,0.10234648,1,0.39765352,0,0.39765352
Improved MLP,0,1,0.897805,0,0.39780498,0,0.39780498
Improved MLP,0,0,0.1021434,1,0.3978566,0,0.3978566
Improved MLP,0,0,0.10195702,1,0.39804298,0,0.39804298
Improved MLP,1,1,0.89804685,1,0.39804685,0,0.39804685
Improved MLP,1,1,0.8982432,1,0.3982432,0,0.3982432
Improved MLP,0,0,0.10148158,1,0.3985184,0,0.3985184
Improved MLP,0,0,0.10146006,1,0.39853993,0,0.39853993
Improved MLP,0,1,0.89856106,0,0.39856106,0,0.39856106
Improved MLP,0,0,0.101266235,1,0.39873376,0,0.39873376
Improved MLP,1,1,0.89875,1,0.39875,0,0.39875
Improved MLP,0,0,0.10124694,1,0.39875305,0,0.39875305
Improved MLP,0,0,0.10120871,1,0.39879128,0,0.39879128
Improved MLP,0,0,0.101142645,1,0.39885736,0,0.39885736
Improved MLP,1,1,0.8989941,1,0.3989941,0,0.3989941
Improved MLP,1,1,0.89903253,1,0.39903253,0,0.39903253
Improved MLP,0,0,0.100927755,1,0.39907223,0,0.39907223
Improved MLP,0,0,0.10085352,1,0.3991465,0,0.3991465
Improved MLP,1,1,0.8993085,1,0.3993085,0,0.3993085
Improved MLP,0,0,0.10067781,1,0.39932218,0,0.39932218
Improved MLP,0,0,0.10066459,1,0.3993354,0,0.3993354
Improved MLP,0,0,0.10064939,1,0.3993506,0,0.3993506
Improved MLP,0,1,0.89936876,0,0.39936876,0,0.39936876
Improved MLP,1,1,0.89941704,1,0.39941704,0,0.39941704
Improved MLP,0,0,0.10050305,1,0.39949694,0,0.39949694
Improved MLP,0,0,0.10047573,1,0.39952427,0,0.39952427
Improved MLP,0,0,0.10045158,1,0.3995484,0,0.3995484
Improved MLP,0,0,0.10042098,1,0.39957902,0,0.39957902
Improved MLP,0,0,0.10033076,1,0.39966923,0,0.39966923
Improved MLP,1,1,0.89967537,1,0.39967537,0,0.39967537
Improved MLP,0,0,0.10026888,1,0.39973113,0,0.39973113
Improved MLP,1,1,0.8998804,1,0.3998804,0,0.3998804
Improved MLP,0,0,0.10009913,1,0.39990085,0,0.39990085
Improved MLP,1,1,0.90021336,1,0.40021336,0,0.40021336
Improved MLP,1,1,0.9003219,1,0.4003219,0,0.4003219
Improved MLP,0,0,0.0996537,1,0.4003463,0,0.4003463
Improved MLP,0,0,0.09949209,1,0.40050793,0,0.40050793
Improved MLP,1,1,0.90059584,1,0.40059584,0,0.40059584
Improved MLP,0,0,0.099375546,1,0.40062445,0,0.40062445
Improved MLP,1,1,0.900736,1,0.40073597,0,0.40073597
Improved MLP,0,1,0.90080905,0,0.40080905,0,0.40080905
Improved MLP,0,0,0.099173926,1,0.40082607,0,0.40082607
Improved MLP,1,1,0.9008557,1,0.40085572,0,0.40085572
Improved MLP,0,0,0.09913443,1,0.40086555,0,0.40086555
Improved MLP,0,0,0.09911591,1,0.4008841,0,0.4008841
Improved MLP,0,0,0.09909925,1,0.40090075,0,0.40090075
Improved MLP,1,1,0.90092033,1,0.40092033,0,0.40092033
Improved MLP,0,1,0.9009274,0,0.40092742,0,0.40092742
Improved MLP,0,0,0.09883908,1,0.40116093,0,0.40116093
Improved MLP,1,1,0.901163,1,0.40116298,0,0.40116298
Improved MLP,0,0,0.09876436,1,0.40123564,0,0.40123564
Improved MLP,0,0,0.098724514,1,0.4012755,0,0.4012755
Improved MLP,0,0,0.098699614,1,0.40130037,0,0.40130037
Improved MLP,0,0,0.09866533,1,0.40133467,0,0.40133467
Improved MLP,0,0,0.09864367,1,0.40135634,0,0.40135634
Improved MLP,0,0,0.098359786,1,0.4016402,0,0.4016402
Improved MLP,1,1,0.90186745,1,0.40186745,0,0.40186745
Improved MLP,1,1,0.9019027,1,0.40190268,0,0.40190268
Improved MLP,1,1,0.9020503,1,0.40205032,0,0.40205032
Improved MLP,1,1,0.9021465,1,0.40214652,0,0.40214652
Improved MLP,0,0,0.097840354,1,0.40215963,0,0.40215963
Improved MLP,1,1,0.9022272,1,0.40222722,0,0.40222722
Improved MLP,0,0,0.0976759,1,0.4023241,0,0.4023241
Improved MLP,0,0,0.09736714,1,0.40263286,0,0.40263286
Improved MLP,1,1,0.9029687,1,0.4029687,0,0.4029687
Improved MLP,0,1,0.90301853,0,0.40301853,0,0.40301853
Improved MLP,0,0,0.09689097,1,0.403109,0,0.403109
Improved MLP,0,0,0.09687387,1,0.40312612,0,0.40312612
Improved MLP,0,0,0.09680911,1,0.40319088,0,0.40319088
Improved MLP,0,1,0.90354717,0,0.40354717,0,0.40354717
Improved MLP,0,0,0.09638242,1,0.4036176,0,0.4036176
Improved MLP,1,1,0.9037553,1,0.4037553,0,0.4037553
Improved MLP,0,0,0.096244164,1,0.40375584,0,0.40375584
Improved MLP,0,0,0.096071675,1,0.40392834,0,0.40392834
Improved MLP,1,1,0.9039575,1,0.4039575,0,0.4039575
Improved MLP,1,1,0.9039724,1,0.4039724,0,0.4039724
Improved MLP,0,1,0.9039885,0,0.40398848,0,0.40398848
Improved MLP,0,0,0.09600363,1,0.40399638,0,0.40399638
Improved MLP,0,0,0.095883146,1,0.40411687,0,0.40411687
Improved MLP,0,0,0.095798105,1,0.4042019,0,0.4042019
Improved MLP,0,0,0.0956561,1,0.4043439,0,0.4043439
Improved MLP,0,0,0.09560415,1,0.40439585,0,0.40439585
Improved MLP,0,0,0.09546687,1,0.40453315,0,0.40453315
Improved MLP,0,0,0.09529106,1,0.40470892,0,0.40470892
Improved MLP,1,1,0.9047952,1,0.40479523,0,0.40479523
Improved MLP,0,0,0.09491735,1,0.40508264,0,0.40508264
Improved MLP,0,0,0.09464152,1,0.4053585,0,0.4053585
Improved MLP,0,1,0.9054023,0,0.4054023,0,0.4054023
Improved MLP,0,0,0.09456596,1,0.40543404,0,0.40543404
Improved MLP,0,1,0.90551317,0,0.40551317,0,0.40551317
Improved MLP,0,0,0.09446035,1,0.40553963,0,0.40553963
Improved MLP,0,1,0.9056484,0,0.4056484,0,0.4056484
Improved MLP,0,0,0.094192155,1,0.40580785,0,0.40580785
Improved MLP,1,1,0.90611625,1,0.40611625,0,0.40611625
Improved MLP,0,0,0.09374655,1,0.40625346,0,0.40625346
Improved MLP,0,0,0.0934725,1,0.4065275,0,0.4065275
Improved MLP,0,0,0.093361475,1,0.40663853,0,0.40663853
Improved MLP,0,1,0.9066484,0,0.4066484,0,0.4066484
Improved MLP,0,0,0.0933218,1,0.4066782,0,0.4066782
Improved MLP,0,1,0.90687734,0,0.40687734,0,0.40687734
Improved MLP,0,0,0.09312059,1,0.40687943,0,0.40687943
Improved MLP,1,1,0.90690684,1,0.40690684,0,0.40690684
Improved MLP,1,0,0.09264135,0,0.40735865,0,0.40735865
Improved MLP,1,1,0.907382,1,0.407382,0,0.407382
Improved MLP,1,1,0.90748936,1,0.40748936,0,0.40748936
Improved MLP,0,1,0.9075249,0,0.40752488,0,0.40752488
Improved MLP,0,0,0.092456505,1,0.40754348,0,0.40754348
Improved MLP,0,0,0.09239657,1,0.40760344,0,0.40760344
Improved MLP,1,1,0.9077376,1,0.4077376,0,0.4077376
Improved MLP,1,1,0.90774506,1,0.40774506,0,0.40774506
Improved MLP,1,1,0.9077618,1,0.4077618,0,0.4077618
Improved MLP,0,0,0.092211746,1,0.40778825,0,0.40778825
Improved MLP,1,1,0.9078166,1,0.4078166,0,0.4078166
Improved MLP,0,0,0.092064425,1,0.40793556,0,0.40793556
Improved MLP,0,1,0.9079727,0,0.4079727,0,0.4079727
Improved MLP,1,1,0.9080338,1,0.4080338,0,0.4080338
Improved MLP,0,0,0.09192681,1,0.4080732,0,0.4080732
Improved MLP,0,0,0.0918181,1,0.4081819,0,0.4081819
Improved MLP,1,1,0.90818876,1,0.40818876,0,0.40818876
Improved MLP,0,0,0.09160642,1,0.40839356,0,0.40839356
Improved MLP,0,0,0.0915123,1,0.4084877,0,0.4084877
Improved MLP,1,1,0.9085387,1,0.4085387,0,0.4085387
Improved MLP,0,0,0.091383934,1,0.40861607,0,0.40861607
Improved MLP,1,1,0.908629,1,0.408629,0,0.408629
Improved MLP,0,0,0.091210745,1,0.40878925,0,0.40878925
Improved MLP,0,0,0.091152914,1,0.4088471,0,0.4088471
Improved MLP,1,1,0.90887123,1,0.40887123,0,0.40887123
Improved MLP,0,0,0.09107775,1,0.40892226,0,0.40892226
Improved MLP,1,1,0.9090043,1,0.40900427,0,0.40900427
Improved MLP,0,0,0.09088154,1,0.40911847,0,0.40911847
Improved MLP,1,1,0.9091409,1,0.40914088,0,0.40914088
Improved MLP,0,0,0.09084205,1,0.40915793,0,0.40915793
Improved MLP,1,1,0.9092016,1,0.40920162,0,0.40920162
Improved MLP,0,1,0.909469,0,0.409469,0,0.409469
Improved MLP,1,1,0.9095101,1,0.40951008,0,0.40951008
Improved MLP,1,1,0.9095921,1,0.4095921,0,0.4095921
Improved MLP,0,0,0.090346664,1,0.40965334,0,0.40965334
Improved MLP,1,1,0.90971255,1,0.40971255,0,0.40971255
Improved MLP,0,0,0.090235405,1,0.4097646,0,0.4097646
Improved MLP,0,0,0.090019,1,0.409981,0,0.409981
Improved MLP,0,1,0.9102224,0,0.4102224,0,0.4102224
Improved MLP,0,0,0.08964099,1,0.41035903,0,0.41035903
Improved MLP,0,0,0.08964088,1,0.4103591,0,0.4103591
Improved MLP,0,0,0.08943691,1,0.41056308,0,0.41056308
Improved MLP,1,1,0.91091347,1,0.41091347,0,0.41091347
Improved MLP,0,0,0.08899908,1,0.4110009,0,0.4110009
Improved MLP,1,1,0.9110182,1,0.4110182,0,0.4110182
Improved MLP,0,1,0.9110204,0,0.4110204,0,0.4110204
Improved MLP,1,1,0.9110894,1,0.41108942,0,0.41108942
Improved MLP,0,1,0.9111066,0,0.4111066,0,0.4111066
Improved MLP,0,0,0.08889107,1,0.41110894,0,0.41110894
Improved MLP,0,0,0.0886765,1,0.4113235,0,0.4113235
Improved MLP,0,1,0.9113537,0,0.4113537,0,0.4113537
Improved MLP,0,0,0.08862764,1,0.41137236,0,0.41137236
Improved MLP,1,1,0.9113977,1,0.4113977,0,0.4113977
Improved MLP,0,0,0.08839819,1,0.4116018,0,0.4116018
Improved MLP,0,0,0.08838368,1,0.41161633,0,0.41161633
Improved MLP,1,1,0.91177183,1,0.41177183,0,0.41177183
Improved MLP,1,1,0.9118563,1,0.4118563,0,0.4118563
Improved MLP,1,1,0.9118722,1,0.4118722,0,0.4118722
Improved MLP,0,0,0.08804599,1,0.41195402,0,0.41195402
Improved MLP,1,1,0.912206,1,0.412206,0,0.412206
Improved MLP,0,0,0.08766778,1,0.41233224,0,0.41233224
Improved MLP,0,0,0.087489784,1,0.41251022,0,0.41251022
Improved MLP,0,0,0.087445974,1,0.41255403,0,0.41255403
Improved MLP,0,0,0.087187365,1,0.41281265,0,0.41281265
Improved MLP,0,0,0.087167226,1,0.41283277,0,0.41283277
Improved MLP,0,0,0.087062545,1,0.41293746,0,0.41293746
Improved MLP,0,0,0.08695936,1,0.41304064,0,0.41304064
Improved MLP,0,0,0.08695932,1,0.4130407,0,0.4130407
Improved MLP,0,0,0.08691775,1,0.41308224,0,0.41308224
Improved MLP,1,1,0.9132762,1,0.4132762,0,0.4132762
Improved MLP,1,1,0.91369694,1,0.41369694,0,0.41369694
Improved MLP,0,0,0.086198,1,0.413802,0,0.413802
Improved MLP,0,0,0.08617336,1,0.41382664,0,0.41382664
Improved MLP,0,0,0.08615081,1,0.41384917,0,0.41384917
Improved MLP,0,0,0.08603918,1,0.4139608,0,0.4139608
Improved MLP,1,1,0.9140379,1,0.41403788,0,0.41403788
Improved MLP,0,0,0.085910395,1,0.41408962,0,0.41408962
